455000	33.6431171	-117.8414491	4.69125	17/03/2014 19:00:46
456000	33.6432747	-117.8412759	0	17/03/2014 19:00:47
457000	33.6432747	-117.8412759	0	17/03/2014 19:00:48
458000	33.6432747	-117.8412759	0	17/03/2014 19:00:49
459000	33.6432747	-117.8412759	0	17/03/2014 19:00:50
460000	33.6432747	-117.8412759	0	17/03/2014 19:00:51
461000	33.6433303	-117.8412166	0	17/03/2014 19:00:52
461000	33.6433303	-117.8412166	0	17/03/2014 19:00:52
462000	33.6433303	-117.8412166	0	17/03/2014 19:00:53
464000	33.6433303	-117.8412166	0	17/03/2014 19:00:55
465000	33.6433303	-117.8412166	0	17/03/2014 19:00:56
466000	33.6433303	-117.8412166	0	17/03/2014 19:00:57
466000	33.6433674	-117.8411424	0	17/03/2014 19:00:57
467000	33.6433674	-117.8411424	0	17/03/2014 19:00:58
468000	33.6433674	-117.8411424	0	17/03/2014 19:00:59
469000	33.6433674	-117.8411424	0	17/03/2014 19:01:00
470000	33.6433674	-117.8411424	0	17/03/2014 19:01:01
471000	33.6433674	-117.8411424	0	17/03/2014 19:01:02
471000	33.6433927	-117.8410667	0	17/03/2014 19:01:02
472000	33.6433927	-117.8410667	0	17/03/2014 19:01:03
473000	33.6433927	-117.8410667	0	17/03/2014 19:01:04
474000	33.6433927	-117.8410667	0	17/03/2014 19:01:05
474000	33.6434645	-117.8408305	0	17/03/2014 19:01:05
475000	33.6434645	-117.8408305	0	17/03/2014 19:01:06
476000	33.6434645	-117.8408305	0	17/03/2014 19:01:07
477000	33.6434645	-117.8408305	0	17/03/2014 19:01:08
478000	33.6434611	-117.8408255	0	17/03/2014 19:01:09
479000	33.6434611	-117.8408255	0	17/03/2014 19:01:10
481000	33.6434611	-117.8408255	0	17/03/2014 19:01:12
482000	33.6434611	-117.8408255	0	17/03/2014 19:01:13
483000	33.6434611	-117.8408255	0	17/03/2014 19:01:14
484000	33.6434611	-117.8408255	0	17/03/2014 19:01:15
485000	33.6434611	-117.8408255	0	17/03/2014 19:01:16
487000	33.6434611	-117.8408255	0	17/03/2014 19:01:18
488000	33.6434611	-117.8408255	0	17/03/2014 19:01:19
490000	33.6434498	-117.8400256	2.31435	17/03/2014 19:01:21
491000	33.6434213	-117.8399922	2.5645502	17/03/2014 19:01:22
493000	33.6433714	-117.8399448	1.8139501	17/03/2014 19:01:24
494000	33.643315	-117.8399383	1.251	17/03/2014 19:01:25
495000	33.6432662	-117.8399296	1.251	17/03/2014 19:01:26
496000	33.6432505	-117.8399185	1.18845	17/03/2014 19:01:27
497000	33.6432236	-117.839895	1.5012001	17/03/2014 19:01:28
498000	33.6431754	-117.8398464	2.81475	17/03/2014 19:01:29
499000	33.6431326	-117.8397883	4.6287	17/03/2014 19:01:30
500000	33.6430941	-117.8397324	5.0665503	17/03/2014 19:01:31
501000	33.6430941	-117.8397324	5.0665503	17/03/2014 19:01:32
502000	33.6430591	-117.8396145	6.0048003	17/03/2014 19:01:33
503000	33.6430529	-117.8395396	6.3801003	17/03/2014 19:01:34
504000	33.6430485	-117.8394608	7.0056	17/03/2014 19:01:35
505000	33.6430467	-117.8393827	7.3809	17/03/2014 19:01:36
506000	33.6430403	-117.839299	7.69365	17/03/2014 19:01:37
507000	33.6430293	-117.8392152	7.6311	17/03/2014 19:01:38
508000	33.6430194	-117.8391297	7.69365	17/03/2014 19:01:39
508000	33.6430194	-117.8391297	7.69365	17/03/2014 19:01:39
510000	33.6429875	-117.8389547	7.8813	17/03/2014 19:01:41
511000	33.6429721	-117.8388667	7.69365	17/03/2014 19:01:42
512000	33.6429467	-117.8387812	7.7562	17/03/2014 19:01:43
513000	33.6429164	-117.8386985	7.6311	17/03/2014 19:01:44
514000	33.642904	-117.8386157	7.69365	17/03/2014 19:01:45
515000	33.6428919	-117.8385309	7.1307	17/03/2014 19:01:46
516000	33.6428919	-117.8385309	0	17/03/2014 19:01:47
517000	33.6428919	-117.8385309	0	17/03/2014 19:01:48
518000	33.6428919	-117.8385309	0	17/03/2014 19:01:49
519000	33.6428919	-117.8385309	0	17/03/2014 19:01:50
520000	33.6428919	-117.8385309	0	17/03/2014 19:01:51
521000	33.6428919	-117.8385309	0	17/03/2014 19:01:52
522000	33.6428919	-117.8385309	0	17/03/2014 19:01:53
523000	33.6428919	-117.8385309	0	17/03/2014 19:01:54
524000	33.6428919	-117.8385309	0	17/03/2014 19:01:55
525000	33.6428919	-117.8385309	0	17/03/2014 19:01:56
526000	33.6428919	-117.8385309	0	17/03/2014 19:01:57
527000	33.6428919	-117.8385309	0	17/03/2014 19:01:58
528000	33.6428919	-117.8385309	0	17/03/2014 19:01:59
529000	33.6428473	-117.8385019	0	17/03/2014 19:02:00
530000	33.6428473	-117.8385019	0	17/03/2014 19:02:01
531000	33.6428473	-117.8385019	0	17/03/2014 19:02:02
532000	33.6428473	-117.8385019	0	17/03/2014 19:02:03
532000	33.6427779	-117.8382814	0	17/03/2014 19:02:03
533000	33.6427779	-117.8382814	0	17/03/2014 19:02:04
534000	33.6427779	-117.8382814	0	17/03/2014 19:02:05
535000	33.6427779	-117.8382814	0	17/03/2014 19:02:06
536000	33.6427779	-117.8382814	0	17/03/2014 19:02:07
537000	33.6427779	-117.8382814	0	17/03/2014 19:02:08
537000	33.6427438	-117.8381201	0	17/03/2014 19:02:08
538000	33.6427438	-117.8381201	0	17/03/2014 19:02:09
539000	33.6427438	-117.8381201	0	17/03/2014 19:02:10
541000	33.6427274	-117.8379974	0	17/03/2014 19:02:12
542000	33.6427274	-117.8379974	0	17/03/2014 19:02:13
543000	33.6427274	-117.8379974	0	17/03/2014 19:02:14
544000	33.6427274	-117.8379974	0	17/03/2014 19:02:15
545000	33.6427274	-117.8379974	0	17/03/2014 19:02:16
547000	33.6427274	-117.8379974	0	17/03/2014 19:02:18
548000	33.6427274	-117.8379974	0	17/03/2014 19:02:19
548000	33.6427274	-117.8379974	0	17/03/2014 19:02:19
549000	33.6427274	-117.8379974	0	17/03/2014 19:02:20
550000	33.6427274	-117.8379974	0	17/03/2014 19:02:21
551000	33.6427274	-117.8379974	0	17/03/2014 19:02:22
552000	33.6427274	-117.8379974	0	17/03/2014 19:02:23
